case_group,addr1,addr2,is_match,quality,category,notes
block_postcode,"27 Taiping Road, Haidian District, 100850 Beijing","No. 27, Taiping Road, Haidian District, BEIJING, BEIJING, 100850, China (Mainland)",true,STRONG,punctuation_only,"Same street address, house number, district and city; just formatting differences. [us_trade_csl/permid]"
block_postcode,"pr-t Masherova, d. 29, MINSK, MINSKAYA OBLAST, 220002, Belarus","Ul. Kommunisticheskaya, D. 49, 1, MINSK, MINSKAYA OBLAST, 220002, Belarus",false,STRONG,different_street,Different street names in Minsk despite same postal code. [permid/permid]
block_postcode,"BUDAPEST, VACI UT, 188, H-1138",VACI 135-139 BUDAPEST BUDAPEST 1138 HUNGARY,false,STRONG,different_street,"Vaci ut 188 vs Vaci 135-139, different house numbers/street segments. [us_sam_exclusions/iso9362_bic]"
block_postcode,"1 Lebedva, Street, Bolshoy Kamen, Primorsky Territory,692801, Russia.","Ul Stepana Lebedeva, Zd. 1, BOLSHOY KAMEN, PRIMORSKIY KRAY, 692801, Russia",true,MEDIUM,translit_cyrillic,"Same street (Lebedev/Lebedva), house 1, city, region, postcode match. [jp_meti_ru/permid]"
block_postcode,"515 BIRD WAY, CAMDEN, NJ 08103","726 Kaighns Ave., Camden, NJ 08103",false,STRONG,different_street,Different street names and house numbers in same city. [us_nj_med_exclusions/us_sam_exclusions]
block_postcode,Mkr Slavyanskii D. 10 Novyy Urengoy 629309 Russia,"MKR SLAVYANSKII D. 9, KABINET 333, NOVYY URENGOY, 629309",false,STRONG,house_number_differs,"Different building numbers, 10 vs 9, in same microdistrict. [tw_shtc/us_sam_exclusions]"
block_postcode,"Sh. Turgoyakskoe D. 11/5, Miass, 456313","Sh TURGOYAKSKOYE, D. 1, MIASS, CHELYABINSKAYA OBLAST, 456313, Russia",false,STRONG,house_number_differs,House number 11/5 versus 1 on same street differ. [us_ofac_sdn/permid]
block_postcode,"423 West Colorado, Glendale, CA, 91204","541 W. Colorado Blvd., Suite 205, Glendale, CA 91204",false,STRONG,house_number_differs,"Different house numbers on Colorado, 423 vs 541. [us_ca_med_exclusions/us_ca_med_exclusions]"
block_postcode,"11 El Caserio, Aliso Viejo, CA, 92656","21 Skygate, Aliso Viejo, CA 92656",false,STRONG,different_street,Different street names and house numbers within same city. [us_ca_med_exclusions/us_ca_med_exclusions]
block_postcode,"8 Marina View, #12-06, Asia Square Tower 1, Singapore, Singapore, 018960",TOWER 1 26-01 8 MARINA VIEW ASIA SQUARE SINGAPORE SINGAPORE 018960 SINGAPORE,false,STRONG,unit_differs,Different unit numbers: #12-06 versus 26-01 in same building. [gb_coh_disqualified/iso9362_bic]
block_postcode,"CHEMIN DU PAVILLON 2, 1218 LE GRAND-SACONNEX",CHEMIN DU POMMIER 40 LE GRAND- SACONNEX 1218 SWITZERLAND,false,STRONG,different_street,Different streets (Pavillon vs Pommier) in same town. [ext_gleif/iso9362_bic]
block_postcode,"651 ""I"" STREET, SACRAMENTO, CA 95814","980 9th Street, Sacramento, CA 95814",false,STRONG,different_street,"Different street names, same city and zip. [us_hhs_exclusions/us_sec_pause]"
block_postcode,"1 Guskova square, 236005, Kaliningrad, Russia","1 Guskova square, Kaliningrad, RUSSIAN FEDERATION, 236005",true,STRONG,punctuation_only,"Same address, just reordered fields and country name format. [jp_mof_sanctions/eu_fsf]"
block_postcode,FRANKLINSTRASSE 56 FRANKFURT AM MAIN 60486 GERMANY,"St. Martin Tower, Floor 15, Franklinstrasse, 61-63 Frankfurt am Main 60486 Germany",false,STRONG,house_number_differs,Different house numbers on Franklinstrasse: 56 vs 61-63. [iso9362_bic/tw_shtc]
block_postcode,"Calzada del Fresnos 70-A, Desp. 104, Col. Granja, 45010 Zapopan, Jalisco","Calzada Fresnos No 70-A, Int. 102, Col. Ciudad Granja, 45010 Zapopan, Jalisco",false,STRONG,unit_differs,Different interior/office numbers (Desp. 104 vs Int. 102) at same street address. [us_ofac_sdn/us_ofac_sdn]
block_postcode,"71 WEST VAN BUREN STREET, CHICAGO, IL 60605","W Van Burent Street 35, Chicago, IL 60605",false,STRONG,house_number_differs,"Different street numbers on Van Buren Street, 71 vs 35. [us_hhs_exclusions/us_sec_pause]"
block_postcode,"175cd Mao Tse Toung Blvd., Phum 5, S.tuol Svay Prey 1, K.chamkar Mon, Phnom Penh 12308","Phum 6, Tuol Svay, Prey Muoy, Chamkar Mon, Phnom Penh, 12308, CAMBODIA, Phum Sansam Kosal 1, Boeng Tumpun, Mean Chey, Phnom Penh, 12351, CAMBODIA",false,MEDIUM,different_street,Different phum number (5 vs 6) and B lists additional distinct district/address. [us_ofac_sdn/adb_sanctions]
block_postcode,"d. 50 pom. 2, ul. Sovetskaya, Myski, 652840","zd. 50 pom. 1, ul. Sovetskaya, Myski, 652840",false,STRONG,unit_differs,"Same building 50, different room numbers (pom. 2 vs pom. 1). [us_ofac_sdn/us_ofac_sdn]"
block_postcode,"220030 Minsk, Revolucyonnaya 17/19, Office no. 22","Revolyutsionnaya, 17, Pom. 19, Ofis 22, MINSK, 220030, Belarus",true,MEDIUM,punctuation_only,"Same street, house 17/19, room 19, office 22, just formatted differently. [us_ofac_sdn/permid]"
block_postcode,"3-7, OTEMACHI 1-CHOME, CHIYODA-KU, 13 100-0004",OTEMACHI FIRST SQUARE EAST TOWER FLOOR 15 5-1 OTEMACHI 1- CHOME CHIYODA- KU TOKYO 100-0004 JAPAN,false,MEDIUM,house_number_differs,Different block/building numbers within Otemachi 1-chome: 3-7 vs 5-1. [ext_gleif/iso9362_bic]
block_postcode,"1704 W Manchester Ave Ste 103, Los Angeles, California, CA, 90047","1704 W Manchester Ave Ste 207A, Los Angeles, CA 90047",false,STRONG,unit_differs,"Different suite numbers, 103 vs 207A, at same building. [brightquery/us_sam_exclusions]"
block_postcode,"218 PRIMROSE LANE, LEBANON, TN 37087","434 Park St., Lebanon, TN 37087",false,STRONG,different_street,Different street names and house numbers in same city. [us_hhs_exclusions/us_sam_exclusions]
block_postcode,Goethestrasse 4-8 D-60313 Frankfurt am Main,SCHILLERSTRASSE 27-29 FRANKFURT AM MAIN 60313 FRANKFURT AM MAIN HESSEN GERMANY,false,STRONG,different_street,Different street names (Goethestrasse vs Schillerstrasse) with different numbers. [us_trade_csl/iso9362_bic]
block_postcode,"220076 Minsk, Frantsiska Skoriny St., building 1, unit 21","Belarus, 220076 Minsk, Frantsiska Skoriny Street, building 1, unit 21",true,STRONG,translation_or_country_add,"Same street, building, and unit; only country name added. [us_ofac_sdn/ch_seco_sanctions]"
block_postcode,"266 Washington Avenue, Brooklyn, NY 11205","62 Flushing Ave., Brooklyn, NY 11205",false,STRONG,different_street,Different street names and numbers within Brooklyn. [us_sam_exclusions/us_sam_exclusions]
block_postcode,"817 S Vermont Ave, Los Angeles, CA 90005","834 South Lucerne Apt. 3, Los Angeles, CA, 90005",false,STRONG,different_street,Different street names and house numbers within same city/zip. [us_ca_med_exclusions/us_ca_med_exclusions]
block_postcode,"12 Narodnog Fronta, 21000 Novi Sad",7B MILENTIJA POPOVICA NOVI SAD 21000 SERBIA,false,STRONG,different_street,Different street names in same city Novi Sad. [us_ofac_sdn/iso9362_bic]
block_postcode,"54 Cherepanovykh Driveway, Moscow, 125183, Russia","ChEREPANOVYKH PROYEZD, 54, MOSCOW, MOSCOW, 125183, Russia",true,STRONG,translit_cyrillic,"Same street, house number, city, and postcode. [jp_mof_sanctions/permid]"
block_postcode,1 Steel Rd Peacehaven Vereeniging 1939 Gauteng South Africa,"STEEL ROAD, PEACEHAVEN, VEREENIGING, 1939, GAUTENG, South Africa",true,WEAK,subset,"A specifies house number 1, B omits it but otherwise matches. [ebrd_ineligible/worldbank_debarred]"
block_postcode,"144 WHITEHALL DRIVE, VOORHEES, NJ 08043","62 CHIPPENHAM DR., Voorhees, NJ 08043",false,STRONG,different_street,Different street names and house numbers in same city. [us_nj_med_exclusions/us_sam_exclusions]
block_postcode,"33A Vnutriportovaya Street, Vrangel neighbourhood, NAKHODKA, Russia, 692941","Office 301 Vnutriportovaya Street, Primorsky Oblast, Nakhodka 692941 RU",false,MEDIUM,unit_differs,Different building number (33A) vs office unit (301) on same street. [gb_fcdo_sanctions/tw_shtc]
block_postcode,"438 OLIVE STREET, WARMINSTER, PA 18974","813 NINA WAY, WARMINSTER, PA 18974",false,STRONG,different_street,Different street names and house numbers in same city. [us_hhs_exclusions/us_sam_exclusions]
block_postcode,"Beihai East Street, 26th District, Wujiaqu, Xinjiang 1473-29 Number","Beihai East Street, Wujiaqu City, Xinjiang 1473 Haojunken Xindu Commercial Building twenty two Number",false,MEDIUM,house_number_differs,"Different building numbers, 1473-29 versus 1473 building unit twenty-two. [shu_uyghur_companies/shu_uyghur_companies]"
block_postcode,"1127 W MAIN ST, STE 18 AND 28, WATERBURY, CT 06708","1127 W MAIN ST STE 1A, WATERBURY, CT 06708",false,MEDIUM,unit_differs,Different suite numbers (18/28 vs 1A) at same building address. [us_hhs_exclusions/us_sam_exclusions]
block_postcode,"2390 N W 7 ST, #208, MIAMI, FL 33125","2390 NW 7th St Ste 202, Miami, Florida, FL, 33125",false,STRONG,unit_differs,Different suite numbers (208 vs 202) at same building. [us_hhs_exclusions/brightquery]
block_postcode,"16a, Avenue de la Liberté, L-1930 Luxembourg",8 AVENUE DE LA LIBERTE LUXEMBOURG 1930 2062 LUXEMBOURG,false,STRONG,house_number_differs,House number 16a vs 8 on same avenue. [ext_gleif/iso9362_bic]
block_postcode,"687 E 143RD ST, BURNSVILLE, MN 55337","900 W 128TH ST, STE 104, BURNSVILLE, MN 55337",false,STRONG,different_street,Different street names and numbers within same city. [us_hhs_exclusions/us_mn_med_exclusions]
block_postcode,"INTEGRA TOWER, THE INTERMARK SUITE 22-03 FLOOR 22 348 JALAN TUN RAZAK KUALA LUMPUR KUALA LUMPUR 50400 MALAYSIA","LEVEL 36, INTEGRA TOWER, THE INTERMARK, 50400 KUALA LUMPUR, 14",false,MEDIUM,unit_differs,Different floor/suite (22-03 floor 22 vs level 36) in same building. [iso9362_bic/ext_gleif]
block_postcode,"220002 MINSK, MASHEROVA AVE, BUILDING 35, ROOM 644","HM, 220002 Minsk, 35, Masherova Avenue",true,WEAK,subset,"A adds room 644 not mentioned in B, otherwise same address. [us_sam_exclusions/ext_gleif]"
block_postcode,"237, KENANGA TOWER, JALAN TUN RAZAK FLOOR 17 KUALA LUMPUR KUALA LUMPUR 50400 MALAYSIA","Suite 18.08, 18th Floor, Plaza Permata, 6 Jalan Kampar Kuala Lumpur 50400 Malaysia",false,STRONG,different_street,Different buildings and streets in Kuala Lumpur. [iso9362_bic/tw_shtc]
block_postcode,"125 Seeno St, Monterey, CA 93940","484 Washington, No. 241, Monterey, CA 93940",false,STRONG,different_street,Different street names and house numbers in same city. [us_ca_med_exclusions/us_ca_med_exclusions]
block_postcode,"Tehran, P.O. Box 14155/1449, Iran","Tehran, Postal Box 14155-1473, 159944511",false,MEDIUM,unit_differs,"Different P.O. box numbers, likely different addresses. [gb_fcdo_sanctions/us_ofac_sdn]"
block_postcode,"Tarusskaya street 10, office 207, Moscow, Russian Federation, 117588","Ul. Tarusskaya, D. 10, Office 207, Moscow, 117588",true,STRONG,translit_cyrillic,"Same street, house, office, city, and postal code. [ch_seco_sanctions/us_ofac_sdn]"
block_postcode,"134 Chardonnay Circle Brandon, MS 39047","337 MOUNT HELM RD, BRANDON, MS 39047",false,STRONG,different_street,Different street names in same city. [us_ms_med_exclusions/us_hhs_exclusions]
block_postcode,"2132 Px Hoofddorp Dirk Storlaan 3, Amsterdam, Netherlands","Dirk Storklaan 3, 2132 PX Hoofddorp, Netherlands",true,WEAK,different_city,Same street/number/postcode but A adds conflicting city Amsterdam vs Hoofddorp. [ext_gb_coh_psc/ext_gb_coh_psc]
block_postcode,"Bureau 19, ul. Dzerzhinskogo, 72B, Astrakhan, 414015","Office 19, ul Dzerzhinskogo, 72B, Astrakhan, Russian Federation, 414015",true,STRONG,translation_office,"Same office, street, building number, city and postcode. [fr_tresor_gels_avoir/ch_seco_sanctions]"
block_postcode,"11-3-6 New Bob Centre, 10350 George Town","11-3-6 New Bob Centre, Jalan Gottlieb George Town, PULAU PINANG, PULAU PINANG, 10350, Malaysia",true,STRONG,abbreviation,Same building and postal code; B adds street name and region detail. [us_ofac_sdn/permid]
block_postcode,"34 Rue Du Wacken 67000, Strasbourg, France",6 RUE D'INGWILLER STRASBOURG 67000 FRANCE,false,STRONG,different_street,Different street names in Strasbourg despite same city and postcode. [ext_gb_coh_psc/iso9362_bic]
block_postcode,"100 CAMPUS DRIVE FLOOR 4 FLORHAM PARK,NJ 07932 650 UNITED STATES OF AMERICA","3 WELSH DRIVE, FLORHAM PARK, NJ 07932",false,STRONG,different_street,"Different street addresses within Florham Park, NJ. [iso9362_bic/us_nj_med_exclusions]"
block_postcode,"PETERBURI TEE 47-210, 11415 TALLINN",PETERBURI TEE 72 TALLINN 11415 TALLINN ESTONIA,false,STRONG,house_number_differs,"Different street numbers on Peterburi tee, 47 vs 72. [us_trade_csl/iso9362_bic]"
block_postcode,"414024, russian federation, Astrakhan, street Naberezhnaya Reki Tsareva 1, Office 2","Naberezhnaya Reki Tsareva 1, 2 Astrakhan Astrakhan Region 414024 Russia",true,STRONG,translation_cjk,"Same street, house number 1, office 2, city and postcode match. [ua_war_sanctions/au_dfat_sanctions]"
block_postcode,"7420 UNITY AVE N #313, BROOKLYN PARK, MN 55443","7420 UNITY AVE N STE 312, BROOKLYN PARK, MN 55443",false,STRONG,unit_differs,"Different suite numbers, 313 vs 312, at same building. [us_mn_med_exclusions/us_mn_med_exclusions]"
block_postcode,"415 CRAIN HWY SE, GLEN BURNIE MD 21061","420 S. Crain Hgwy, Glen Burnie MD 21061",false,STRONG,house_number_differs,Different house numbers and street direction (415 vs 420 S.) on Crain Hwy. [us_md_med_exclusions/us_md_med_exclusions]
block_postcode,"205 Vienna Drive, Milpitas, CA, 95035","996 Whitcomb Ct., Milpitas, CA 95035",false,STRONG,different_street,Different street names and house numbers in same city. [us_ca_med_exclusions/us_ca_med_exclusions]
block_postcode,"417 Arden Avenue, Ste 115, Glendale, CA 91203","417 Arden Ave Ste 208, Glendale, California, CA, 91203",false,STRONG,unit_differs,"Same building, different suite numbers (115 vs 208). [us_ca_med_exclusions/brightquery]"
block_postcode,"6-3-249/5/A, Road No. 1, Banjara Hills,Hyderabad. 500034","H.No. - 8-2-686/21/A, NBT Nagar, Banjara Hills, Road No. 12, Hyderabad, Telangana 500034",false,STRONG,house_number_differs,"Different house numbers and road numbers within Banjara Hills, Hyderabad. [in_sansad/in_sansad]"
block_postcode,"350 W. 9th Ave., Ste. 209, Escondido, CA 92025","440 W. Felicita Ave., Ste. 106, Escondido, CA 92025",false,STRONG,different_street,Different street names and numbers in Escondido. [us_ca_med_exclusions/us_sam_exclusions]
block_postcode,M. TITA 25 SARAJEVO 71000 BOSNIA AND HERZEGOVINA,"SKENDERPAŠINA NO. 20, 71000, SARAJEVO, Bosnia and Herzegovina",false,STRONG,different_street,Different street names in Sarajevo: M. Tita vs Skenderpašina. [iso9362_bic/worldbank_debarred]
block_postcode,"2 Ferina St., Ufa, Republic of Bashkortostan, 450039, Russia","450039, UFA, Ferina street 2, République de Bachkirie",true,STRONG,translation_cjk,"Same street, house number, city, postcode; only language differs. [jp_mof_sanctions/fr_tresor_gels_avoir]"
block_postcode,"Bozorgmehr Street, Block 271, P.O. Box 14155-6569, Téhéran, Iran","P.O. Box 14155-1339, Téhéran, Iran",false,MEDIUM,unit_differs,Different P.O. Box numbers indicate different mailing addresses. [fr_tresor_gels_avoir/fr_tresor_gels_avoir]
block_postcode,"Flat/Rm 7022, Blk D 7/F, Tak Wing Industry Bldg, 3 Tsun Wen Road Tuen Mun, NT, Hong Kong","Room 7022, Block D, 7th Floor, Tak Wing Industrial Building, 3, Tsun Wen Road, Tuen Mun, New Territories, Hong Kong",true,STRONG,abbreviation,"Same building, floor, room; only abbreviations differ. [permid/ua_war_sanctions]"
block_postcode,"808 East Franklin St., Centerville, OH 45459","808 E. Franklin Street, Dayton, OH 45459",false,MEDIUM,different_city,"Same street address but different city names, Centerville vs Dayton. [us_ca_med_exclusions/us_sam_exclusions]"
block_postcode,"10 N MAIN ST, Derry, NH 03038","25 REDFIELD CIRCLE, DERRY, NH 03038",false,STRONG,different_street,Different street names and house numbers in same city. [us_sam_exclusions/us_hhs_exclusions]
block_postcode,"North Kargar Street, P.O. Box 14155-1339 Tehran Iran","Tehran, P.O. Box 14155/1449, Iran",false,MEDIUM,unit_differs,Different PO Box numbers (14155-1339 vs 14155/1449). [tw_shtc/gb_fcdo_sanctions]
block_postcode,"326 SOUTH CEDAR, PALATINE, IL 60067","950 W CAROLYN DRIVE, PALATINE, IL 60067",false,STRONG,different_street,Different street names in same city/zip. [us_hhs_exclusions/us_sam_exclusions]
block_postcode,"9 RAFFLES PLACE, #26-01, SINGAPORE 048619, 01",REPUBLIC PLAZA 50-01 9 RAFFLES PLACE SINGAPORE 048619 SINGAPORE,false,STRONG,unit_differs,Different unit numbers: #26-01 vs 50-01. [ext_gleif/iso9362_bic]
block_postcode,"Vaike-Paala Tn 2, 11415 Tallinn","Valukoja tn 8/1, 11415 Tallinn",false,STRONG,different_street,"Different street names, Vaike-Paala vs Valukoja, in same city. [us_ofac_sdn/us_trade_csl]"
block_postcode,"576 Patterson Ave., Akron, OH 44310","975 N MAIN STREET, AKRON, OH 44310",false,STRONG,different_street,Different street names and house numbers in same city/zip. [us_oh_med_exclusions/us_hhs_exclusions]
block_postcode,"P.O. Box 16785/195, Téhéran, Iran","Tehran, P.O. Box 16785-195",true,STRONG,punctuation_only,"Same PO box and city, punctuation differs only. [fr_tresor_gels_avoir/us_ofac_sdn]"
block_postcode,"P.O. Box 14155-1339, Tehran, Iran","P.O. Box 14155-5568, Tehran, No. 27 Ahahamat Ave., Vallie Asr Square, 15946, Iran",false,STRONG,unit_differs,"Different P.O. Box numbers in Tehran, indicating different mailing addresses. [ch_seco_sanctions/ch_seco_sanctions]"
block_postcode,"107 Eureka Street , Suite A , Batesville, MS 38606","132 VANCE STREET, BATESVILLE, MS 38606",false,STRONG,different_street,Different street names and numbers in same city/zip. [us_ms_med_exclusions/us_hhs_exclusions]
